name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Los Angeles,2023-04-15,20.6,10.8,15.3,20.6,10.8,15.3,9,68,0,0,0,,0,0,33.5,15.2,243,1018.7,2.9,15.7,270.7,23.4,9,10,2023-04-15T06:22:07,2023-04-15T19:24:30,0.84,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
Los Angeles,2023-04-16,18,11.6,14.3,18,11.6,14.3,10.3,77.1,0,0,0,,0,0,25.9,13.9,238.9,1018.6,47.4,15.6,248,21.6,9,10,2023-04-16T06:20:52,2023-04-16T19:25:16,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
Los Angeles,2023-04-17,18.2,13,15,18.2,13,15,10,72.6,0,0,0,,0,0,31.7,18.9,235.6,1014.8,84.8,13.8,143.1,12.4,6,10,2023-04-17T06:19:38,2023-04-17T19:26:02,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-04-18,18.7,13.5,15.5,18.7,13.5,15.5,8.8,65.4,0,0,0,,0,0,35.3,22.5,240.5,1015,60,15.9,226.4,19.6,8,10,2023-04-18T06:18:25,2023-04-18T19:26:48,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
Los Angeles,2023-04-19,21,11.5,15.9,21,11.5,15.9,5.6,53.3,0,0,0,,0,0,40.7,23.7,244.6,1016.9,2.2,15.7,284,24.5,9,10,2023-04-19T06:17:13,2023-04-19T19:27:34,0,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
Los Angeles,2023-04-20,27.1,11.8,19.2,26.1,11.8,19.2,4.3,41.1,0,0,0,,0,0,25.9,13,259.1,1019.2,2.5,16,276.5,23.9,9,10,2023-04-20T06:16:01,2023-04-20T19:28:21,0.02,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
Los Angeles,2023-04-21,30.3,15.5,23,28.4,15.5,22.5,3.5,30,0,0,0,,0,0,35.3,12.7,249.3,1017.8,0.4,16,281.8,24.2,9,10,2023-04-21T06:14:50,2023-04-21T19:29:07,0.05,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-04-22,28.4,16.9,21.8,27.5,16.9,21.7,8.8,45.1,0,0,0,,0,0,22.3,18.9,232.1,1011,2.2,16,269.7,23.2,9,10,2023-04-22T06:13:40,2023-04-22T19:29:53,0.08,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
Los Angeles,2023-04-23,23,15.3,18.3,23,15.3,18.3,12.8,70.9,0,0,0,,0,0,22.3,13.9,215.7,1009.5,21.5,14.9,273.4,23.7,9,10,2023-04-23T06:12:31,2023-04-23T19:30:40,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-04-24,21,15.1,17.3,21,15.1,17.3,12.3,73,0,0,0,,0,0,22.3,20.1,226,1011.8,72.3,15.1,243.7,21.1,9,10,2023-04-24T06:11:23,2023-04-24T19:31:26,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-04-25,20.6,15.5,17.4,20.6,15.5,17.4,12,71.1,0,0,0,,0,0,29.5,13.1,243.1,1012.5,65.5,14.5,231.5,20.3,9,10,2023-04-25T06:10:15,2023-04-25T19:32:13,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-04-26,21.9,13.9,16.8,21.9,13.9,16.8,12.4,76.3,0,0,0,,0,0,35.3,12.9,256.1,1014.3,52.7,11.8,289.5,25.1,9,10,2023-04-26T06:09:09,2023-04-26T19:33:00,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-04-27,20.9,13.4,16.1,20.9,13.4,16.1,12.2,78.8,0,0,0,,0,0,31.7,18,224.7,1013.9,63.3,9.3,289.4,25,9,10,2023-04-27T06:08:03,2023-04-27T19:33:46,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134,CQ070"
Los Angeles,2023-04-28,19.8,13.3,15.8,19.8,13.3,15.8,11.8,78.4,0,0,0,,0,0,29.5,16.2,237,1014.8,62.5,9.9,286,24.8,9,10,2023-04-28T06:06:58,2023-04-28T19:34:33,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-04-29,22.3,13.6,16.1,22.3,13.6,16.1,12.1,78.2,0,0,0,,0,0,33.5,14.2,246.6,1016,67.2,10.1,282,24.7,9,10,2023-04-29T06:05:55,2023-04-29T19:35:20,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-04-30,19.2,14.4,16,19.2,14.4,16,12.3,79.2,0,0,0,,0,0,24.1,8.8,223.1,1013,90.6,10,227.4,19.9,9,10,2023-04-30T06:04:52,2023-04-30T19:36:07,0.34,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-05-01,18.5,13.9,15.6,18.5,13.9,15.6,10.9,74.9,1.031,100,29.17,rain,0,0,33.5,18.1,218.8,1010.8,88.6,13.9,157.4,13.5,7,10,2023-05-01T06:03:50,2023-05-01T19:36:53,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-05-02,18,11.9,14.7,18,11.9,14.7,7.4,62.7,0,0,0,,0,0,37.1,22.7,245.3,1012.9,46,16,254.3,22.1,10,10,2023-05-02T06:02:50,2023-05-02T19:37:40,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-05-03,18.2,10.3,14.5,18.2,10.3,14.5,6.7,60.4,0,0,0,,0,0,35.3,18.5,242.9,1012.5,34.8,16,182.6,15.8,7,10,2023-05-03T06:01:51,2023-05-03T19:38:27,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-04,18.1,11.6,14.6,18.1,11.6,14.6,9.4,72.3,9.67,100,50,rain,0,0,35.3,13.9,212.7,1013.3,80.9,14.8,119.6,10.6,7,10,2023-05-04T06:00:52,2023-05-04T19:39:14,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-05,19.3,13.8,15.9,19.3,13.8,15.9,8.4,62.6,0.142,100,8.33,rain,0,0,33.5,14,249.9,1017.5,61.2,16,160.3,13.9,7,10,2023-05-05T05:59:55,2023-05-05T19:40:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-06,19.7,12.1,16,19.7,12.1,16,8.4,61.4,0,0,0,,0,0,76.3,21.7,251.9,1018.6,6.6,16,289.2,25,10,10,2023-05-06T05:58:59,2023-05-06T19:40:47,0.54,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-07,20.6,13.2,16.5,20.6,13.2,16.5,9.6,64.8,0,0,0,,0,0,31.7,20.3,235.5,1018.3,5.4,16,199.1,17.2,7,10,2023-05-07T05:58:04,2023-05-07T19:41:33,0.57,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-08,21.3,14.2,17.5,21.3,14.2,17.5,11.4,68.6,0,0,0,,0,0,33.5,13.1,239.7,1016.7,26.1,15.7,242.5,21.2,7,10,2023-05-08T05:57:11,2023-05-08T19:42:20,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-09,18.8,14.4,16.1,18.8,14.4,16.1,11,72.6,0,0,0,,0,0,51.5,15.1,239.7,1015.4,69.4,15.7,87,7.3,4,10,2023-05-09T05:56:19,2023-05-09T19:43:06,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-10,20,13.5,16.5,20,13.5,16.5,9.8,65.2,0,0,0,,0,0,33.5,11.5,227,1016.2,54.7,16,170.4,14.9,8,10,2023-05-10T05:55:28,2023-05-10T19:43:52,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-11,20.5,14.1,16.7,20.5,14.1,16.7,10.8,68.8,0,0,0,,0,0,33.5,12.3,246.2,1015.7,42.9,15.9,189,16.3,8,10,2023-05-11T05:54:38,2023-05-11T19:44:38,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-12,22.3,13.5,17.1,22.3,13.5,17.1,11.9,72.6,0,0,0,,0,0,35.3,12.1,241.8,1014.2,18.4,15.2,242.3,21.1,7,10,2023-05-12T05:53:50,2023-05-12T19:45:23,0.75,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-13,22.5,14.5,17.8,22.5,14.5,17.8,13.2,75.6,0,0,0,,0,0,29.5,10.9,235.2,1011.5,52,12,214,18.6,7,10,2023-05-13T05:53:03,2023-05-13T19:46:09,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-14,23.9,16,18.3,23.9,16,18.3,13.8,75.8,0,0,0,,0,0,35.3,9.9,217.3,1013.4,70.2,13.1,259,22.3,9,10,2023-05-14T05:52:17,2023-05-14T19:46:54,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-05-15,21.3,16.7,18.2,21.3,16.7,18.2,13.8,75.6,0,0,0,,0,0,25.9,10.4,250.9,1017.5,86.4,11.5,188.7,16.4,6,10,2023-05-15T05:51:33,2023-05-15T19:47:39,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-16,21.5,15.6,17.5,21.5,15.6,17.5,13.4,77.9,0,0,0,,0,0,33.5,15.7,256,1016,66.1,13.5,262.1,22.6,9,10,2023-05-16T05:50:50,2023-05-16T19:48:24,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-05-17,21,14.4,16.9,21,14.4,16.9,13.1,79.3,0,0,0,,0,0,31.7,17.5,240,1012.8,73.4,11.9,301.8,26,9,10,2023-05-17T05:50:08,2023-05-17T19:49:08,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-18,22.6,15.8,18,22.6,15.8,18,13.3,74.4,0,0,0,,0,0,22.3,11.4,203.1,1012.5,71.8,12.6,221.5,19.1,6,10,2023-05-18T05:49:28,2023-05-18T19:49:52,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-19,19.9,16.2,17.6,19.9,16.2,17.6,13.7,78.4,0,0,0,,0,0,22.3,16,228.1,1016.6,96.1,12.4,144.4,12.7,6,10,2023-05-19T05:48:49,2023-05-19T19:50:36,0,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-20,22.3,16.7,18.7,22.3,16.7,18.7,14.2,75.6,0,0,0,,0,0,27.7,10.3,247.3,1017.8,78.7,12.7,200.1,17.3,7,10,2023-05-20T05:48:12,2023-05-20T19:51:19,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-21,21.9,16.1,18.3,21.9,16.1,18.3,14.2,77.5,0,0,0,,0,0,29.5,17.6,243.2,1015.7,68.5,12.9,176.5,15.4,7,10,2023-05-21T05:47:37,2023-05-21T19:52:02,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-22,20.4,16.5,17.8,20.4,16.5,17.8,14.4,80.6,0,0,0,,0,0,24.1,15.2,237.2,1013.7,97.8,12.3,164.7,14.2,6,10,2023-05-22T05:47:03,2023-05-22T19:52:45,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-23,18.1,16,17,18.1,16,17,13.9,82,0.256,100,12.5,rain,0,0,22.3,10.7,234.4,1013.8,100,14,65.4,5.7,2,10,2023-05-23T05:46:30,2023-05-23T19:53:27,0.13,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134"
Los Angeles,2023-05-24,19.3,15,17.1,19.3,15,17.1,12.4,74.6,0,0,0,,0,0,25.9,8.9,242,1013.5,99.3,14.1,130.7,11.3,5,10,2023-05-24T05:45:59,2023-05-24T19:54:08,0.17,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
Los Angeles,2023-05-25,18.8,16.3,17.4,18.8,16.3,17.4,10.4,63.5,0.019,100,4.17,rain,0,0,27.7,11.6,189.7,1012.3,99.1,15.9,103.2,8.9,4,10,2023-05-25T05:45:29,2023-05-25T19:54:49,0.2,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
Los Angeles,2023-05-26,20,15.2,17.4,20,15.2,17.4,10.4,64.2,0,0,0,,0,0,37.1,24.7,242.5,1014,90.6,16,81.7,7,3,10,2023-05-26T05:45:01,2023-05-26T19:55:29,0.23,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-27,20.6,15.7,17.6,20.6,15.7,17.6,11.5,68.2,0,0,0,,0,0,35.3,13.3,246.4,1014.5,67.5,16,213.5,18.4,9,10,2023-05-27T05:44:35,2023-05-27T19:56:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
Los Angeles,2023-05-28,19.6,15.9,17.4,19.6,15.9,17.4,12.6,73.3,0,0,0,,0,0,22.3,10.8,246,1013.9,92.5,16,66.8,5.7,3,10,2023-05-28T05:44:10,2023-05-28T19:56:48,0.29,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-29,20.9,16.7,18.2,20.9,16.7,18.2,13,72.3,0,0,0,,0,0,27.7,11.7,246.3,1014.8,92.6,15.9,91.6,7.9,5,10,2023-05-29T05:43:47,2023-05-29T19:57:26,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-30,20.3,16.3,17.8,20.3,16.3,17.8,11.3,66.1,0,0,0,,0,0,33.5,12.2,249.9,1014.6,94.7,16,118.5,9.9,4,10,2023-05-30T05:43:25,2023-05-30T19:58:03,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
Los Angeles,2023-05-31,19.8,16.1,17.4,19.8,16.1,17.4,11.2,67.1,0,0,0,,0,0,18.4,13.9,246.4,1012.8,99.4,16,53.2,4.6,3,10,2023-05-31T05:43:05,2023-05-31T19:58:40,0.39,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
